id,age,job,marital,education,location,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
264,39,blue-collar,married,primary,unknown,0,4.0,1,0,cellular,19,nov,206,5,-1,0,unknown,0
266,56,technician,married,tertiary,Amadora,0,52.0,0,0,unknown,20,jun,191,3,-1,0,unknown,0
267,41,management,single,tertiary,unknown,0,2306.0,0,0,cellular,18,aug,86,7,-1,0,unknown,0
268,36,blue-collar,married,primary,Porto,0,1580.0,1,0,cellular,14,jul,615,3,-1,0,unknown,0
269,60,retired,married,secondary,Lisboa,0,1853.0,0,0,cellular,11,aug,408,1,-1,0,unknown,1
270,31,management,married,tertiary,unknown,0,351.0,0,0,cellular,21,aug,165,3,-1,0,unknown,0
271,46,technician,divorced,secondary,Porto,0,129.0,0,0,unknown,25,jun,75,2,-1,0,unknown,0
272,38,blue-collar,married,primary,unknown,0,2569.0,0,0,unknown,9,jun,172,1,-1,0,unknown,0
273,49,technician,single,secondary,Porto,0,0.0,1,0,unknown,20,may,484,2,-1,0,unknown,0
274,42,technician,single,tertiary,unknown,0,2157.0,1,1,unknown,15,may,260,1,-1,0,unknown,0
275,36,management,married,tertiary,unknown,0,1594.0,1,0,cellular,31,jul,544,5,-1,0,unknown,0
276,54,blue-collar,married,secondary,unknown,0,1777.0,1,0,cellular,18,may,13,5,178,6,success,0
277,33,technician,single,tertiary,Lisboa,0,6127.0,0,0,cellular,8,aug,127,3,-1,0,unknown,0
278,37,housemaid,married,primary,Lisboa,0,94.0,1,0,cellular,20,apr,114,2,-1,0,unknown,0
279,47,management,married,tertiary,Lisboa,0,0.0,1,0,telephone,6,feb,138,4,9,2,other,0
280,42,blue-collar,married,primary,Lisboa,0,792.0,1,1,cellular,19,nov,611,2,175,12,other,0
281,36,blue-collar,married,primary,unknown,0,8326.0,1,0,unknown,27,may,20,4,-1,0,unknown,0
282,40,blue-collar,married,primary,Lisboa,0,57.0,1,0,cellular,31,jul,1007,9,-1,0,unknown,1
283,48,unemployed,married,primary,Amadora,0,296.0,1,0,unknown,9,may,164,8,-1,0,unknown,0
284,45,entrepreneur,divorced,tertiary,unknown,0,1273.0,1,1,cellular,20,nov,206,2,162,3,failure,0
285,29,blue-collar,married,secondary,Amadora,0,177.0,1,0,unknown,12,may,146,3,-1,0,unknown,0
286,35,technician,divorced,secondary,unknown,0,-94.0,1,0,unknown,26,may,114,2,-1,0,unknown,0
287,52,blue-collar,married,primary,Porto,0,1271.0,0,0,cellular,18,aug,131,3,-1,0,unknown,0
288,35,retired,single,secondary,unknown,0,527.0,0,1,unknown,2,jul,348,3,-1,0,unknown,0
289,50,housemaid,married,secondary,Porto,0,0.0,1,0,cellular,22,jul,160,1,-1,0,unknown,0
290,50,administrator,married,secondary,unknown,0,697.0,0,0,cellular,14,aug,118,4,-1,0,unknown,0
291,40,management,married,tertiary,Lisboa,0,1033.0,1,0,unknown,15,may,71,1,-1,0,unknown,0
292,34,management,single,tertiary,unknown,0,421.0,0,0,cellular,11,aug,383,3,-1,0,unknown,0
293,43,blue-collar,married,primary,unknown,0,445.0,1,0,unknown,15,sep,173,1,-1,0,unknown,0
294,60,management,divorced,unknown,unknown,0,404.0,1,0,unknown,9,may,95,2,-1,0,unknown,0
295,32,blue-collar,married,secondary,Amadora,0,298.0,1,0,unknown,29,may,142,7,-1,0,unknown,0
296,48,blue-collar,married,secondary,unknown,0,2697.0,1,1,unknown,26,may,79,5,-1,0,unknown,0
297,40,management,married,primary,unknown,0,1231.0,1,1,unknown,15,may,184,2,-1,0,unknown,0
298,42,technician,married,secondary,Lisboa,0,994.0,1,0,cellular,18,jan,453,1,67,9,success,1
299,24,self-employed,single,tertiary,Porto,0,931.0,1,0,unknown,28,may,200,4,-1,0,unknown,0
300,40,technician,single,secondary,unknown,0,591.0,0,1,cellular,14,aug,87,6,-1,0,unknown,0
301,36,self-employed,single,tertiary,unknown,0,2000.0,0,0,unknown,6,jun,94,1,-1,0,unknown,0
302,43,self-employed,single,primary,unknown,0,1337.0,1,1,cellular,20,nov,632,2,-1,0,unknown,0
303,42,services,married,secondary,unknown,0,146.0,1,1,cellular,15,may,670,4,346,1,failure,1
304,30,management,married,tertiary,Porto,0,1235.0,0,0,cellular,28,jan,119,2,-1,0,unknown,0
305,50,blue-collar,married,secondary,unknown,0,-197.0,1,0,cellular,16,apr,125,2,-1,0,unknown,0
306,47,management,married,unknown,Lisboa,0,12245.0,0,0,cellular,7,jul,1103,3,-1,0,unknown,0
307,40,management,married,tertiary,Porto,0,9.0,0,0,cellular,11,aug,386,4,-1,0,unknown,1
308,24,blue-collar,divorced,secondary,unknown,0,513.0,1,0,cellular,15,may,61,3,-1,0,unknown,0
309,38,management,married,tertiary,Coimbra,1,-1007.0,1,1,unknown,19,jun,71,1,-1,0,unknown,0
310,38,management,single,tertiary,Porto,0,0.0,1,0,unknown,8,may,92,3,-1,0,unknown,0
311,30,management,married,tertiary,Lisboa,0,740.0,1,1,cellular,11,may,242,3,341,1,other,0
312,53,management,married,tertiary,Porto,0,0.0,0,0,cellular,26,aug,240,2,-1,0,unknown,0
313,59,technician,married,secondary,unknown,0,2342.0,0,1,telephone,23,jul,226,1,-1,0,unknown,0
314,59,administrator,divorced,primary,unknown,0,0.0,1,0,cellular,29,jul,604,3,-1,0,unknown,0
315,40,blue-collar,married,primary,unknown,0,1348.859933633295,1,0,unknown,6,may,410,2,-1,0,unknown,0
316,44,blue-collar,married,secondary,unknown,0,560.0,1,0,unknown,15,may,80,1,-1,0,unknown,0
317,52,housemaid,married,secondary,unknown,0,411.0,1,0,telephone,12,may,210,3,-1,0,unknown,0
318,53,services,married,secondary,unknown,0,-2.0,1,1,cellular,16,apr,144,2,-1,0,unknown,0
319,38,entrepreneur,single,tertiary,Lisboa,0,638.0,1,0,unknown,9,may,150,1,-1,0,unknown,0
320,59,management,married,tertiary,Lisboa,0,3998.0,1,0,cellular,16,jul,60,1,-1,0,unknown,0
321,43,housemaid,married,primary,Lisboa,0,94.0,0,0,cellular,23,jul,35,9,-1,0,unknown,0
322,39,blue-collar,married,primary,Amadora,0,519.0,1,1,unknown,26,may,117,1,-1,0,unknown,0
323,31,blue-collar,single,secondary,Lisboa,0,297.0,1,0,cellular,20,nov,279,2,-1,0,unknown,0
324,27,self-employed,married,tertiary,unknown,0,0.0,0,1,cellular,28,jul,133,4,-1,0,unknown,0
325,35,management,married,tertiary,Porto,0,231.0,0,0,cellular,26,aug,130,6,-1,0,unknown,0
326,33,housemaid,married,primary,Lisboa,0,451.0,1,0,cellular,11,may,327,1,-1,0,unknown,0
327,26,blue-collar,single,secondary,unknown,0,2007.0,0,0,cellular,13,jul,272,3,182,2,success,1
328,31,technician,married,tertiary,Lisboa,0,4315.0,1,0,unknown,21,may,359,1,-1,0,unknown,0
329,58,entrepreneur,divorced,secondary,unknown,0,0.0,1,0,cellular,7,may,270,3,-1,0,unknown,0
330,58,technician,married,secondary,Lisboa,0,592.0,0,0,unknown,17,jun,206,1,-1,0,unknown,0
331,44,services,married,secondary,Lisboa,0,191.0,1,1,cellular,7,may,490,1,-1,0,unknown,0
332,59,blue-collar,divorced,primary,unknown,0,4399.0,1,0,telephone,31,jul,69,8,-1,0,unknown,0
333,33,management,married,tertiary,unknown,0,250.0,0,0,cellular,4,mar,377,6,-1,0,unknown,1
334,36,blue-collar,married,secondary,unknown,0,-190.0,1,0,unknown,27,may,348,2,-1,0,unknown,0
335,35,technician,married,secondary,unknown,0,46.0,0,0,cellular,8,aug,404,4,-1,0,unknown,0
336,36,management,divorced,tertiary,unknown,0,102.0,1,0,cellular,14,apr,114,1,-1,0,unknown,0
337,37,services,married,secondary,unknown,0,749.0,1,0,cellular,3,apr,121,2,-1,0,unknown,0
338,31,services,married,secondary,Porto,0,490.0,1,0,cellular,21,nov,394,5,179,2,other,0
339,34,management,married,tertiary,Lisboa,0,82.0,0,0,cellular,14,may,94,6,-1,0,unknown,0
340,41,blue-collar,single,primary,Lisboa,1,-137.0,1,1,unknown,6,may,189,1,-1,0,unknown,0
341,59,retired,married,primary,unknown,0,0.0,0,0,cellular,12,aug,66,2,-1,0,unknown,0
343,53,services,married,secondary,Lisboa,0,341.0,0,0,cellular,12,aug,90,2,104,2,success,0
344,27,unemployed,single,primary,Porto,0,1459.0,1,0,telephone,29,jan,153,1,-1,0,unknown,0
345,35,administrator,married,secondary,unknown,0,1218.829242264821,1,0,unknown,16,jun,359,1,-1,0,unknown,0
346,54,technician,married,secondary,Amadora,0,827.0,0,1,unknown,20,jun,294,2,-1,0,unknown,0
347,59,retired,married,primary,Porto,0,363.0,0,0,cellular,30,apr,400,1,-1,0,unknown,1
348,57,retired,married,primary,Amadora,0,6969.0,0,0,cellular,19,nov,152,2,-1,0,unknown,0
349,54,management,divorced,tertiary,unknown,0,92.0,0,1,telephone,7,jul,86,4,-1,0,unknown,0
350,58,retired,married,primary,Lisboa,0,69.0,0,0,cellular,29,aug,76,8,-1,0,unknown,0
351,36,blue-collar,married,secondary,unknown,0,0.0,1,0,cellular,5,may,189,1,-1,0,unknown,0
352,35,services,single,secondary,unknown,0,2223.0,0,0,cellular,17,nov,499,3,-1,0,unknown,0
353,48,blue-collar,married,secondary,Lisboa,0,1582.8954563475663,1,0,cellular,16,apr,255,2,318,5,other,0
354,45,entrepreneur,divorced,tertiary,unknown,0,-395.0,1,0,unknown,13,may,470,1,-1,0,unknown,1
355,36,administrator,married,tertiary,Lisboa,0,0.0,1,0,cellular,22,jul,62,1,-1,0,unknown,0
356,39,entrepreneur,married,tertiary,Amadora,0,0.0,0,0,cellular,25,aug,422,10,-1,0,unknown,0
357,44,administrator,divorced,secondary,Porto,0,397.0,1,1,cellular,16,feb,127,1,257,1,other,1
358,32,technician,married,tertiary,unknown,0,2976.0,1,0,cellular,5,feb,783,1,175,5,failure,1
359,28,unemployed,single,tertiary,unknown,0,0.0,0,0,telephone,2,feb,39,1,-1,0,unknown,0
360,43,management,married,tertiary,Porto,0,1825.0,1,0,unknown,20,may,742,2,-1,0,unknown,0
361,32,technician,single,tertiary,Lisboa,0,388.0,1,0,cellular,22,aug,119,2,-1,0,unknown,0
362,35,self-employed,divorced,secondary,unknown,0,3443.0,0,0,cellular,30,jul,409,4,-1,0,unknown,0
363,57,entrepreneur,married,secondary,Lisboa,0,666.0,0,0,cellular,4,aug,138,1,-1,0,unknown,0
364,31,services,married,secondary,Lisboa,1,-455.0,0,1,cellular,16,jul,168,2,-1,0,unknown,0
366,33,administrator,married,secondary,Lisboa,0,252.0,1,0,cellular,22,jul,270,2,-1,0,unknown,0
367,41,blue-collar,married,secondary,unknown,0,1361.8728636446333,1,0,cellular,11,may,273,3,-1,0,unknown,0
368,38,management,single,secondary,unknown,0,53.0,0,0,unknown,9,jun,280,1,-1,0,unknown,0
369,21,student,single,secondary,Lisboa,0,232.0,1,0,unknown,21,may,110,2,-1,0,unknown,0
370,44,technician,married,secondary,unknown,0,1210.0,0,0,unknown,5,jun,690,2,-1,0,unknown,0
371,33,technician,single,secondary,unknown,0,2583.0,0,0,cellular,6,feb,129,1,-1,0,unknown,0
372,23,technician,single,secondary,Lisboa,0,283.0,1,0,cellular,22,sep,175,1,184,2,success,1
373,27,services,married,secondary,Coimbra,0,199.0,0,0,cellular,4,feb,108,2,195,6,failure,0
374,56,management,divorced,tertiary,unknown,0,66.0,0,1,cellular,30,jul,72,4,-1,0,unknown,0
375,32,technician,married,secondary,unknown,0,-413.0,1,0,cellular,13,aug,100,2,-1,0,unknown,0
376,30,unemployed,married,secondary,unknown,0,1023.8325095845645,0,0,cellular,8,aug,61,4,-1,0,unknown,0
377,34,blue-collar,single,secondary,unknown,0,381.0,1,0,unknown,12,may,102,1,-1,0,unknown,0
378,44,self-employed,married,unknown,Braga,0,680.0,1,0,telephone,30,jul,84,2,-1,0,unknown,0
379,42,self-employed,divorced,secondary,unknown,0,484.0,1,0,cellular,21,nov,321,3,127,3,failure,0
380,53,retired,married,tertiary,unknown,0,7132.0,0,0,cellular,13,aug,88,2,-1,0,unknown,0
381,45,self-employed,single,tertiary,Porto,0,1495.1321353297146,0,0,cellular,19,nov,125,2,-1,0,unknown,0
382,27,self-employed,single,secondary,unknown,0,50.0,0,0,cellular,29,jan,168,1,-1,0,unknown,0
383,50,blue-collar,married,primary,unknown,0,1576.4382957143514,1,0,unknown,9,may,257,6,-1,0,unknown,0
384,22,student,single,unknown,Lisboa,0,806.0384971982388,0,0,cellular,3,jul,69,3,-1,0,unknown,0
385,58,administrator,married,secondary,unknown,0,2160.0,1,1,cellular,5,may,1090,1,-1,0,unknown,1
386,53,blue-collar,married,primary,unknown,0,38.0,0,1,cellular,15,jul,321,5,-1,0,unknown,0
387,34,technician,single,secondary,unknown,0,105.0,1,0,cellular,7,may,146,2,171,3,failure,0
388,31,blue-collar,single,secondary,Braga,0,0.0,1,0,unknown,21,may,397,9,-1,0,unknown,0
389,43,services,married,primary,unknown,0,2557.0,1,0,telephone,15,oct,166,3,183,5,success,1
390,53,services,divorced,primary,Porto,0,200.0,0,0,cellular,17,nov,182,3,-1,0,unknown,0
391,33,administrator,divorced,secondary,unknown,0,140.0,1,0,unknown,8,may,139,1,-1,0,unknown,0
392,48,technician,married,secondary,unknown,0,761.0,0,0,cellular,21,nov,307,2,-1,0,unknown,0
393,33,services,single,secondary,Lisboa,0,148.0,1,0,cellular,17,apr,271,1,150,1,failure,0
394,32,technician,single,secondary,Lisboa,0,-5.0,0,1,cellular,26,aug,300,4,-1,0,unknown,0
395,50,unknown,married,unknown,Lisboa,0,0.0,0,0,cellular,21,aug,120,2,-1,0,unknown,0
396,37,administrator,married,primary,Lisboa,0,7208.0,0,0,unknown,16,jun,117,1,-1,0,unknown,0
397,60,entrepreneur,married,tertiary,Lisboa,0,1164.0,1,0,unknown,15,may,325,2,-1,0,unknown,0
398,31,technician,single,secondary,unknown,0,4.0,1,0,cellular,20,apr,172,3,-1,0,unknown,0
399,36,services,married,secondary,unknown,0,84.0,0,0,cellular,27,aug,206,3,-1,0,unknown,0
400,36,technician,married,secondary,unknown,0,3579.0,0,0,cellular,14,aug,308,2,-1,0,unknown,0
401,61,retired,married,primary,Porto,0,2686.0,0,0,telephone,22,oct,84,3,-1,0,unknown,0
402,43,management,married,tertiary,Lisboa,0,370.0,0,0,cellular,28,aug,142,5,-1,0,unknown,0
403,47,technician,married,secondary,Amadora,0,2394.0,0,1,unknown,20,jun,61,2,-1,0,unknown,0
404,28,blue-collar,single,secondary,Lisboa,0,517.0,0,1,cellular,6,feb,91,3,213,1,success,0
405,30,management,single,tertiary,unknown,0,596.0,0,0,cellular,4,jun,125,2,-1,0,unknown,0
406,42,administrator,divorced,secondary,unknown,0,154.0,1,0,cellular,13,may,133,2,-1,0,unknown,0
407,38,management,married,tertiary,unknown,0,-585.0,1,0,cellular,1,jul,196,4,-1,0,unknown,0
408,36,blue-collar,divorced,secondary,Amadora,0,853.0,0,0,unknown,20,jun,15,12,-1,0,unknown,0
409,37,management,married,tertiary,Lisboa,0,2019.0,1,0,cellular,13,may,368,1,-1,0,unknown,0
410,40,blue-collar,married,primary,unknown,0,303.0,0,0,unknown,30,may,104,6,-1,0,unknown,0
411,34,blue-collar,married,secondary,unknown,0,-29.0,1,0,cellular,11,may,200,2,364,2,other,0
412,36,technician,single,secondary,Lisboa,0,-272.0,0,1,cellular,4,jul,53,6,-1,0,unknown,0
413,47,services,married,secondary,unknown,0,518.0,0,0,cellular,29,aug,96,2,-1,0,unknown,0
414,29,blue-collar,married,secondary,unknown,0,1027.061089901172,1,0,unknown,23,jun,123,2,-1,0,unknown,0
415,43,management,married,tertiary,Porto,1,0.0,0,0,cellular,21,jul,455,2,-1,0,unknown,0
416,38,management,married,tertiary,unknown,0,238.0,0,0,cellular,4,may,131,1,90,2,success,0
417,44,technician,single,secondary,unknown,0,196.0,1,0,cellular,6,feb,386,3,-1,0,unknown,0
418,32,blue-collar,single,secondary,Porto,0,5252.0,1,0,unknown,21,may,1162,2,-1,0,unknown,0
419,30,management,married,tertiary,unknown,0,1476.0,1,1,unknown,3,jun,199,4,-1,0,unknown,0
420,38,blue-collar,single,primary,unknown,0,490.0,1,1,unknown,25,aug,17,1,-1,0,unknown,0
421,31,technician,married,tertiary,Porto,0,3338.0,1,0,cellular,21,dec,264,2,-1,0,unknown,1
422,28,entrepreneur,single,tertiary,unknown,0,104.0,0,0,cellular,30,apr,170,1,-1,0,unknown,0
423,37,technician,divorced,secondary,unknown,0,1176.0,0,1,unknown,21,may,282,2,-1,0,unknown,0
424,31,blue-collar,married,secondary,Lisboa,0,136.0,0,0,cellular,12,may,228,2,267,1,failure,1
425,35,blue-collar,single,secondary,unknown,0,3507.0,1,0,cellular,8,may,422,2,-1,0,unknown,0
426,47,administrator,divorced,secondary,Porto,0,207.0,1,0,cellular,2,feb,244,1,271,4,failure,0
427,48,administrator,married,unknown,Lisboa,0,3756.0,0,0,cellular,14,aug,65,10,-1,0,unknown,0
428,58,entrepreneur,married,tertiary,unknown,1,1842.956839084514,0,1,cellular,25,jul,138,4,-1,0,unknown,0
429,43,entrepreneur,married,primary,unknown,0,0.0,1,0,unknown,30,may,222,9,-1,0,unknown,0
430,49,blue-collar,married,secondary,unknown,0,1039.0,1,0,cellular,14,may,156,2,178,1,failure,0
431,54,services,married,secondary,Lisboa,0,812.0,0,0,cellular,31,jul,113,6,-1,0,unknown,0
432,51,unemployed,married,secondary,Porto,0,425.0,1,0,unknown,14,may,286,14,-1,0,unknown,0
433,57,retired,married,tertiary,unknown,0,1292.0,0,0,cellular,24,mar,89,1,-1,0,unknown,0
434,31,blue-collar,married,secondary,unknown,0,873.0,1,0,unknown,23,may,145,4,-1,0,unknown,0
435,41,management,married,tertiary,unknown,0,0.0,0,0,cellular,17,sep,294,4,63,11,other,1
436,38,administrator,single,secondary,Porto,0,3239.0,0,0,unknown,5,jun,817,2,-1,0,unknown,1
437,33,administrator,divorced,secondary,Porto,0,961.0,0,0,cellular,30,jan,308,2,-1,0,unknown,0
438,27,management,single,secondary,Lisboa,0,984.7937195505498,1,0,unknown,21,may,162,1,-1,0,unknown,0
439,56,technician,divorced,secondary,unknown,0,99.0,1,0,unknown,6,may,155,2,-1,0,unknown,0
440,33,management,married,secondary,unknown,0,609.0,1,0,unknown,21,may,239,2,-1,0,unknown,0
441,55,blue-collar,married,primary,Lisboa,0,-1217.0,1,0,cellular,19,aug,242,4,-1,0,unknown,0
442,38,entrepreneur,married,tertiary,unknown,0,1514.0,0,1,cellular,21,nov,160,3,120,3,failure,0
443,36,management,married,tertiary,unknown,0,139.0,1,0,cellular,20,apr,79,1,-1,0,unknown,0
444,35,blue-collar,single,secondary,Porto,0,4845.0,0,0,cellular,19,nov,718,1,-1,0,unknown,0
445,44,administrator,married,secondary,Lisboa,0,251.0,0,1,telephone,28,jul,122,3,-1,0,unknown,0
446,37,blue-collar,single,primary,Faro,0,914.0,0,0,unknown,11,jun,72,1,-1,0,unknown,0
447,30,technician,single,secondary,unknown,0,1056.3155302404557,1,0,telephone,3,feb,678,2,252,1,other,0
448,51,management,married,tertiary,Porto,0,994.0,0,0,cellular,3,sep,268,1,98,3,failure,0
449,50,management,married,tertiary,unknown,0,8205.0,1,0,telephone,25,oct,293,3,508,1,other,0
450,42,blue-collar,married,secondary,unknown,0,0.0,1,0,cellular,25,jul,184,2,-1,0,unknown,0
451,43,management,married,tertiary,Lisboa,0,409.0,0,0,cellular,22,jul,100,7,-1,0,unknown,0
452,46,blue-collar,married,secondary,unknown,0,1934.0,1,0,unknown,13,may,20,1,-1,0,unknown,0
453,64,management,married,tertiary,unknown,0,4688.0,0,0,cellular,21,oct,200,1,-1,0,unknown,1
454,35,technician,single,secondary,Lisboa,0,4645.0,1,0,cellular,11,jan,502,3,270,40,other,0
455,31,administrator,single,secondary,unknown,0,738.0,1,0,cellular,18,jul,381,1,-1,0,unknown,0
456,59,blue-collar,married,secondary,Amadora,0,681.0,1,0,telephone,14,apr,427,2,-1,0,unknown,0
457,37,blue-collar,married,unknown,unknown,0,622.0,1,0,cellular,11,may,175,2,-1,0,unknown,0
458,39,administrator,divorced,secondary,unknown,0,83.0,1,0,cellular,30,jul,69,6,-1,0,unknown,0
459,38,self-employed,married,secondary,Lisboa,0,581.0,1,0,cellular,4,feb,281,5,-1,0,unknown,0
460,46,blue-collar,married,primary,unknown,0,1227.0,0,0,telephone,28,jan,157,3,-1,0,unknown,0
461,29,administrator,divorced,secondary,unknown,0,-254.0,1,0,cellular,14,may,406,2,-1,0,unknown,1
462,32,management,divorced,primary,unknown,0,137.0,1,0,unknown,20,may,13,12,-1,0,unknown,0
463,31,technician,married,tertiary,Lisboa,0,0.0,1,0,unknown,4,jun,67,2,-1,0,unknown,0
464,44,housemaid,married,secondary,unknown,0,2541.0,0,0,cellular,27,aug,138,3,-1,0,unknown,0
465,48,administrator,married,secondary,Amadora,0,2707.0,0,0,cellular,17,nov,212,2,-1,0,unknown,0
466,46,blue-collar,married,primary,unknown,0,557.0,0,0,unknown,18,jun,89,1,-1,0,unknown,0
467,26,technician,married,secondary,unknown,0,915.0,0,0,cellular,2,jun,384,1,-1,0,unknown,1
468,37,housemaid,single,primary,Porto,0,1261.0966126154433,0,0,unknown,17,jun,131,2,-1,0,unknown,0
469,31,management,married,tertiary,unknown,0,155.0,1,0,cellular,8,sep,214,1,99,1,failure,0
470,26,administrator,single,tertiary,unknown,0,6.0,1,0,cellular,5,may,171,1,-1,0,unknown,0
471,38,services,married,secondary,Porto,0,497.0,1,1,unknown,19,may,88,5,-1,0,unknown,0
472,40,blue-collar,married,primary,Lisboa,0,187.0,1,0,cellular,23,jul,156,2,-1,0,unknown,0
473,33,technician,divorced,tertiary,Lisboa,0,0.0,1,0,cellular,2,jun,72,1,-1,0,unknown,0
474,40,blue-collar,married,primary,unknown,0,557.0,1,0,unknown,28,may,173,1,-1,0,unknown,0
475,46,blue-collar,married,primary,Porto,0,476.0,1,0,unknown,30,may,311,4,-1,0,unknown,0
476,53,technician,divorced,secondary,unknown,0,173.0,0,1,unknown,1,jul,157,1,-1,0,unknown,0
477,31,blue-collar,single,secondary,Amadora,0,823.0,0,0,unknown,26,may,174,3,-1,0,unknown,0
478,40,administrator,married,secondary,unknown,0,1156.0,0,1,unknown,3,jul,74,5,-1,0,unknown,0
479,30,blue-collar,single,primary,unknown,0,546.0,1,0,unknown,21,may,396,1,-1,0,unknown,0
480,48,administrator,single,secondary,Braga,0,3531.0,1,0,cellular,20,apr,81,2,287,6,failure,0
481,40,technician,single,secondary,Porto,0,-320.0,1,0,unknown,9,may,128,1,-1,0,unknown,0
482,60,management,married,tertiary,unknown,0,3401.0,0,0,cellular,2,feb,121,1,95,2,success,0
483,42,technician,divorced,secondary,Porto,0,-78.0,1,1,cellular,29,jul,10,2,-1,0,unknown,0
484,34,administrator,single,tertiary,Braga,0,4254.0,1,0,cellular,21,nov,714,1,-1,0,unknown,1
485,57,services,married,primary,Faro,0,1728.0,1,0,telephone,16,jul,164,1,-1,0,unknown,0
486,55,management,married,tertiary,unknown,0,1267.0,1,0,unknown,30,may,82,2,-1,0,unknown,0
487,55,retired,married,secondary,Porto,0,1787.6765387225537,0,0,cellular,11,jul,593,2,-1,0,unknown,0
488,41,blue-collar,married,primary,Braga,1,76.0,0,1,cellular,10,jul,439,1,-1,0,unknown,0
489,40,technician,married,secondary,unknown,0,5811.0,1,0,cellular,18,nov,172,1,-1,0,unknown,0
490,36,unemployed,married,primary,Porto,0,0.0,0,0,unknown,12,jun,107,1,-1,0,unknown,0
491,30,management,married,tertiary,unknown,0,151.0,0,0,cellular,21,aug,121,1,-1,0,unknown,0
492,40,retired,married,secondary,Braga,0,86.0,0,0,cellular,25,jan,639,1,94,1,success,1
